group,actor,recipient,category,start,stop
59,resident,intruder,investigation,758,1127
59,resident,intruder,none,1128,1195
59,resident,intruder,investigation,1196,1237
59,resident,intruder,none,1238,1334
59,resident,intruder,investigation,1335,1361
59,resident,intruder,none,1362,1438
59,resident,intruder,investigation,1439,1515
59,resident,intruder,none,1516,1690
59,resident,intruder,investigation,1691,1701
59,resident,intruder,none,1702,1871
59,resident,intruder,investigation,1872,1961
59,resident,intruder,none,1962,2046
59,resident,intruder,investigation,2047,2094
59,resident,intruder,none,2095,2404
59,resident,intruder,investigation,2405,2446
59,resident,intruder,none,2447,2472
59,resident,intruder,investigation,2473,2553
59,resident,intruder,none,2554,2586
59,resident,intruder,investigation,2587,2598
59,resident,intruder,none,2599,2746
59,resident,intruder,investigation,2747,2791
59,resident,intruder,none,2792,2947
59,resident,intruder,investigation,2948,3054
59,resident,intruder,none,3055,3338
59,resident,intruder,investigation,3339,3350
59,resident,intruder,none,3351,3954
59,resident,intruder,investigation,3955,4103
59,resident,intruder,none,4104,4192
59,resident,intruder,investigation,4193,4203
59,resident,intruder,none,4204,4255
59,resident,intruder,investigation,4256,4280
59,resident,intruder,none,4281,4326
59,resident,intruder,investigation,4327,4335
59,resident,intruder,none,4336,4711
59,resident,intruder,investigation,4712,4721
59,resident,intruder,none,4722,4754
60,intruder,resident,none,0,3995
60,resident,intruder,none,0,0
60,resident,intruder,investigation,1,174
60,resident,intruder,none,175,193
60,resident,intruder,investigation,194,463
60,resident,intruder,none,464,574
60,resident,intruder,investigation,575,635
60,resident,intruder,none,636,712
60,resident,intruder,investigation,713,847
60,resident,intruder,none,848,1021
60,resident,intruder,investigation,1022,1043
60,resident,intruder,none,1044,1115
60,resident,intruder,investigation,1116,1151
60,resident,intruder,none,1152,1410
60,resident,intruder,investigation,1411,1546
60,resident,intruder,none,1547,1674
60,resident,intruder,investigation,1675,1752
60,resident,intruder,none,1753,1831
60,resident,intruder,investigation,1832,1862
60,resident,intruder,none,1863,2062
60,resident,intruder,investigation,2063,2109
60,resident,intruder,none,2110,2140
60,resident,intruder,investigation,2141,2152
60,resident,intruder,none,2153,2268
60,resident,intruder,investigation,2269,2283
60,resident,intruder,none,2284,2402
60,resident,intruder,investigation,2403,2451
60,resident,intruder,none,2452,2573
60,resident,intruder,investigation,2574,2655
60,resident,intruder,none,2656,2688
60,resident,intruder,investigation,2689,2711
60,resident,intruder,none,2712,2801
60,resident,intruder,investigation,2802,2832
60,resident,intruder,none,2833,3030
60,resident,intruder,investigation,3031,3115
60,resident,intruder,none,3116,3307
60,resident,intruder,investigation,3308,3317
60,resident,intruder,none,3318,3400
60,resident,intruder,investigation,3401,3418
60,resident,intruder,none,3419,3429
60,resident,intruder,investigation,3430,3473
60,resident,intruder,none,3474,3552
60,resident,intruder,investigation,3553,3621
60,resident,intruder,none,3622,3712
60,resident,intruder,investigation,3713,3759
60,resident,intruder,none,3760,3826
60,resident,intruder,investigation,3827,3836
60,resident,intruder,none,3837,3929
60,resident,intruder,investigation,3930,3943
60,resident,intruder,none,3944,3995
61,intruder,resident,none,0,7753
61,resident,intruder,none,0,0
61,resident,intruder,investigation,1,410
61,resident,intruder,none,411,474
61,resident,intruder,investigation,475,534
61,resident,intruder,none,535,673
61,resident,intruder,investigation,674,690
61,resident,intruder,none,691,706
61,resident,intruder,investigation,707,728
61,resident,intruder,none,729,802
61,resident,intruder,investigation,803,871
61,resident,intruder,none,872,967
61,resident,intruder,investigation,968,995
61,resident,intruder,none,996,1172
61,resident,intruder,investigation,1173,1180
61,resident,intruder,none,1181,1294
61,resident,intruder,investigation,1295,1320
61,resident,intruder,none,1321,1483
61,resident,intruder,investigation,1484,1514
61,resident,intruder,mount,1515,1591
61,resident,intruder,investigation,1592,1736
61,resident,intruder,mount,1737,1745
61,resident,intruder,investigation,1746,1822
61,resident,intruder,mount,1823,1840
61,resident,intruder,investigation,1841,1956
61,resident,intruder,mount,1957,1980
61,resident,intruder,investigation,1981,2109
61,resident,intruder,none,2110,2250
61,resident,intruder,investigation,2251,2327
61,resident,intruder,none,2328,2806
61,resident,intruder,investigation,2807,2820
61,resident,intruder,none,2821,2831
61,resident,intruder,investigation,2832,2864
61,resident,intruder,none,2865,3051
61,resident,intruder,investigation,3052,3109
61,resident,intruder,none,3110,3210
61,resident,intruder,investigation,3211,3232
61,resident,intruder,none,3233,3480
61,resident,intruder,investigation,3481,3488
61,resident,intruder,none,3489,3527
61,resident,intruder,investigation,3528,3609
61,resident,intruder,none,3610,3621
61,resident,intruder,investigation,3622,3632
61,resident,intruder,none,3633,3805
61,resident,intruder,investigation,3806,3830
61,resident,intruder,none,3831,3864
61,resident,intruder,investigation,3865,3872
61,resident,intruder,none,3873,4067
61,resident,intruder,investigation,4068,4079
61,resident,intruder,none,4080,4258
61,resident,intruder,investigation,4259,4271
61,resident,intruder,none,4272,4342
61,resident,intruder,investigation,4343,4420
61,resident,intruder,mount,4421,4471
61,resident,intruder,investigation,4472,4569
61,resident,intruder,mount,4570,4665
61,resident,intruder,investigation,4666,4708
61,resident,intruder,none,4709,5026
61,resident,intruder,investigation,5027,5036
61,resident,intruder,none,5037,5128
61,resident,intruder,investigation,5129,5153
61,resident,intruder,none,5154,5211
61,resident,intruder,investigation,5212,5220
61,resident,intruder,none,5221,5276
61,resident,intruder,investigation,5277,5289
61,resident,intruder,none,5290,5752
61,resident,intruder,investigation,5753,5762
61,resident,intruder,none,5763,5777
61,resident,intruder,investigation,5778,5802
61,resident,intruder,none,5803,5976
61,resident,intruder,investigation,5977,5985
61,resident,intruder,none,5986,6363
61,resident,intruder,investigation,6364,6369
61,resident,intruder,none,6370,6656
61,resident,intruder,investigation,6657,6679
61,resident,intruder,none,6680,7031
61,resident,intruder,investigation,7032,7070
61,resident,intruder,mount,7071,7210
61,resident,intruder,none,7211,7396
61,resident,intruder,investigation,7397,7426
61,resident,intruder,none,7427,7562
61,resident,intruder,investigation,7563,7732
61,resident,intruder,none,7733,7753
62,intruder,resident,none,0,13169
62,resident,intruder,none,0,0
62,resident,intruder,investigation,1,78
62,resident,intruder,none,79,566
62,resident,intruder,investigation,567,650
62,resident,intruder,mount,651,739
62,resident,intruder,investigation,740,866
62,resident,intruder,none,867,910
62,resident,intruder,investigation,911,1017
62,resident,intruder,none,1018,1310
62,resident,intruder,investigation,1311,1342
62,resident,intruder,none,1343,1445
62,resident,intruder,investigation,1446,1482
62,resident,intruder,none,1483,1630
62,resident,intruder,investigation,1631,1664
62,resident,intruder,none,1665,2328
62,resident,intruder,investigation,2329,2351
62,resident,intruder,none,2352,2930
62,resident,intruder,investigation,2931,3005
62,resident,intruder,none,3006,3374
62,resident,intruder,investigation,3375,3385
62,resident,intruder,none,3386,3644
62,resident,intruder,investigation,3645,3652
62,resident,intruder,none,3653,3829
62,resident,intruder,investigation,3830,3837
62,resident,intruder,none,3838,4001
62,resident,intruder,investigation,4002,4020
62,resident,intruder,none,4021,4075
62,resident,intruder,investigation,4076,4086
62,resident,intruder,mount,4087,4129
62,resident,intruder,investigation,4130,4145
62,resident,intruder,none,4146,4257
62,resident,intruder,investigation,4258,4283
62,resident,intruder,none,4284,4499
62,resident,intruder,investigation,4500,4511
62,resident,intruder,none,4512,4534
62,resident,intruder,investigation,4535,4556
62,resident,intruder,none,4557,4650
62,resident,intruder,investigation,4651,4666
62,resident,intruder,none,4667,4962
62,resident,intruder,investigation,4963,5022
62,resident,intruder,none,5023,5229
62,resident,intruder,investigation,5230,5238
62,resident,intruder,none,5239,5250
62,resident,intruder,investigation,5251,5266
62,resident,intruder,none,5267,5446
62,resident,intruder,investigation,5447,5528
62,resident,intruder,none,5529,5586
62,resident,intruder,investigation,5587,5610
62,resident,intruder,none,5611,5629
62,resident,intruder,investigation,5630,5713
62,resident,intruder,none,5714,6207
62,resident,intruder,investigation,6208,6219
62,resident,intruder,none,6220,6249
62,resident,intruder,investigation,6250,6262
62,resident,intruder,none,6263,6619
62,resident,intruder,investigation,6620,6636
62,resident,intruder,none,6637,6648
62,resident,intruder,investigation,6649,6656
62,resident,intruder,none,6657,6834
62,resident,intruder,investigation,6835,6870
62,resident,intruder,none,6871,7292
62,resident,intruder,investigation,7293,7295
62,resident,intruder,none,7296,7344
62,resident,intruder,investigation,7345,7397
62,resident,intruder,none,7398,8321
62,resident,intruder,investigation,8322,8337
62,resident,intruder,none,8338,8395
62,resident,intruder,investigation,8396,8459
62,resident,intruder,none,8460,8738
62,resident,intruder,investigation,8739,8749
62,resident,intruder,none,8750,8920
62,resident,intruder,investigation,8921,8931
62,resident,intruder,none,8932,9089
62,resident,intruder,investigation,9090,9391
62,resident,intruder,none,9392,9936
62,resident,intruder,investigation,9937,9973
62,resident,intruder,none,9974,10118
62,resident,intruder,investigation,10119,10157
62,resident,intruder,none,10158,10649
62,resident,intruder,investigation,10650,10655
62,resident,intruder,none,10656,10827
62,resident,intruder,investigation,10828,10833
62,resident,intruder,none,10834,11468
62,resident,intruder,investigation,11469,11505
62,resident,intruder,none,11506,11656
62,resident,intruder,investigation,11657,11668
62,resident,intruder,none,11669,11750
62,resident,intruder,investigation,11751,11799
62,resident,intruder,none,11800,11891
62,resident,intruder,investigation,11892,11898
62,resident,intruder,none,11899,12179
62,resident,intruder,investigation,12180,12185
62,resident,intruder,none,12186,12438
62,resident,intruder,investigation,12439,12453
62,resident,intruder,none,12454,12611
62,resident,intruder,investigation,12612,12631
62,resident,intruder,none,12632,12791
62,resident,intruder,investigation,12792,12811
62,resident,intruder,none,12812,12947
62,resident,intruder,investigation,12948,13046
62,resident,intruder,none,13047,13169
63,intruder,resident,none,0,7149
63,resident,intruder,none,0,130
63,resident,intruder,investigation,131,143
63,resident,intruder,none,144,198
63,resident,intruder,investigation,199,292
63,resident,intruder,none,293,366
63,resident,intruder,attack,367,433
63,resident,intruder,none,434,450
63,resident,intruder,attack,451,683
63,resident,intruder,none,684,829
63,resident,intruder,investigation,830,852
63,resident,intruder,none,853,978
63,resident,intruder,investigation,979,1026
63,resident,intruder,none,1027,1031
63,resident,intruder,attack,1032,1219
63,resident,intruder,none,1220,1360
63,resident,intruder,investigation,1361,1418
63,resident,intruder,none,1419,1444
63,resident,intruder,investigation,1445,1460
63,resident,intruder,none,1461,1693
63,resident,intruder,investigation,1694,1737
63,resident,intruder,none,1738,1760
63,resident,intruder,attack,1761,1999
63,resident,intruder,none,2000,2061
63,resident,intruder,investigation,2062,2101
63,resident,intruder,attack,2102,2111
63,resident,intruder,none,2112,2135
63,resident,intruder,attack,2136,2367
63,resident,intruder,investigation,2368,2567
63,resident,intruder,none,2568,2752
63,resident,intruder,investigation,2753,2820
63,resident,intruder,none,2821,2861
63,resident,intruder,attack,2862,3045
63,resident,intruder,none,3046,3106
63,resident,intruder,attack,3107,3124
63,resident,intruder,none,3125,3214
63,resident,intruder,investigation,3215,3237
63,resident,intruder,none,3238,3352
63,resident,intruder,attack,3353,3461
63,resident,intruder,none,3462,3552
63,resident,intruder,investigation,3553,3614
63,resident,intruder,attack,3615,3680
63,resident,intruder,none,3681,3816
63,resident,intruder,attack,3817,3914
63,resident,intruder,none,3915,3981
63,resident,intruder,attack,3982,4045
63,resident,intruder,none,4046,4319
63,resident,intruder,attack,4320,4354
63,resident,intruder,none,4355,4471
63,resident,intruder,attack,4472,4526
63,resident,intruder,none,4527,4854
63,resident,intruder,investigation,4855,4863
63,resident,intruder,none,4864,5101
63,resident,intruder,investigation,5102,5175
63,resident,intruder,none,5176,5402
63,resident,intruder,attack,5403,5531
63,resident,intruder,none,5532,5745
63,resident,intruder,investigation,5746,5788
63,resident,intruder,none,5789,5796
63,resident,intruder,attack,5797,5930
63,resident,intruder,none,5931,6069
63,resident,intruder,investigation,6070,6111
63,resident,intruder,none,6112,6125
63,resident,intruder,attack,6126,6251
63,resident,intruder,none,6252,6493
63,resident,intruder,investigation,6494,6536
63,resident,intruder,attack,6537,6554
63,resident,intruder,none,6555,6594
63,resident,intruder,attack,6595,6605
63,resident,intruder,none,6606,6628
63,resident,intruder,attack,6629,6648
63,resident,intruder,none,6649,6657
63,resident,intruder,attack,6658,6712
63,resident,intruder,none,6713,6939
63,resident,intruder,attack,6940,6982
63,resident,intruder,none,6983,7003
63,resident,intruder,attack,7004,7110
63,resident,intruder,none,7111,7149
64,intruder,resident,none,0,8102
64,resident,intruder,none,0,60
64,resident,intruder,investigation,61,93
64,resident,intruder,none,94,203
64,resident,intruder,investigation,204,243
64,resident,intruder,none,244,294
64,resident,intruder,investigation,295,316
64,resident,intruder,none,317,857
64,resident,intruder,investigation,858,1114
64,resident,intruder,none,1115,1134
64,resident,intruder,investigation,1135,1201
64,resident,intruder,none,1202,1331
64,resident,intruder,investigation,1332,1455
64,resident,intruder,none,1456,1540
64,resident,intruder,investigation,1541,1639
64,resident,intruder,none,1640,1769
64,resident,intruder,investigation,1770,1775
64,resident,intruder,none,1776,2100
64,resident,intruder,investigation,2101,2114
64,resident,intruder,none,2115,2312
64,resident,intruder,investigation,2313,2322
64,resident,intruder,none,2323,2566
64,resident,intruder,investigation,2567,2584
64,resident,intruder,none,2585,2668
64,resident,intruder,investigation,2669,2702
64,resident,intruder,none,2703,3130
64,resident,intruder,investigation,3131,3196
64,resident,intruder,none,3197,3370
64,resident,intruder,investigation,3371,3377
64,resident,intruder,none,3378,3611
64,resident,intruder,investigation,3612,3627
64,resident,intruder,none,3628,3846
64,resident,intruder,investigation,3847,3858
64,resident,intruder,none,3859,4050
64,resident,intruder,investigation,4051,4103
64,resident,intruder,none,4104,4152
64,resident,intruder,investigation,4153,4251
64,resident,intruder,none,4252,4829
64,resident,intruder,investigation,4830,4871
64,resident,intruder,none,4872,5451
64,resident,intruder,investigation,5452,5476
64,resident,intruder,none,5477,5807
64,resident,intruder,investigation,5808,5859
64,resident,intruder,none,5860,6476
64,resident,intruder,investigation,6477,6548
64,resident,intruder,none,6549,6628
64,resident,intruder,investigation,6629,6673
64,resident,intruder,none,6674,7172
64,resident,intruder,investigation,7173,7212
64,resident,intruder,none,7213,7578
64,resident,intruder,investigation,7579,7614
64,resident,intruder,none,7615,7746
64,resident,intruder,investigation,7747,7786
64,resident,intruder,none,7787,8102
65,intruder,resident,none,0,7409
65,resident,intruder,none,0,1
65,resident,intruder,investigation,2,71
65,resident,intruder,mount,72,162
65,resident,intruder,investigation,163,191
65,resident,intruder,mount,192,287
65,resident,intruder,investigation,288,677
65,resident,intruder,mount,678,736
65,resident,intruder,investigation,737,754
65,resident,intruder,none,755,936
65,resident,intruder,investigation,937,952
65,resident,intruder,none,953,1071
65,resident,intruder,investigation,1072,1209
65,resident,intruder,none,1210,1284
65,resident,intruder,investigation,1285,1336
65,resident,intruder,none,1337,1415
65,resident,intruder,investigation,1416,1542
65,resident,intruder,none,1543,1600
65,resident,intruder,investigation,1601,1617
65,resident,intruder,none,1618,2065
65,resident,intruder,investigation,2066,2080
65,resident,intruder,none,2081,2156
65,resident,intruder,investigation,2157,2265
65,resident,intruder,none,2266,2463
65,resident,intruder,investigation,2464,2578
65,resident,intruder,none,2579,2602
65,resident,intruder,investigation,2603,2650
65,resident,intruder,none,2651,3418
65,resident,intruder,investigation,3419,3425
65,resident,intruder,none,3426,3917
65,resident,intruder,investigation,3918,3926
65,resident,intruder,none,3927,4028
65,resident,intruder,investigation,4029,4061
65,resident,intruder,none,4062,4411
65,resident,intruder,investigation,4412,4422
65,resident,intruder,none,4423,4901
65,resident,intruder,investigation,4902,4976
65,resident,intruder,mount,4977,5003
65,resident,intruder,investigation,5004,5037
65,resident,intruder,mount,5038,5222
65,resident,intruder,investigation,5223,5258
65,resident,intruder,mount,5259,5475
65,resident,intruder,none,5476,5742
65,resident,intruder,investigation,5743,5765
65,resident,intruder,none,5766,5791
65,resident,intruder,investigation,5792,5825
65,resident,intruder,none,5826,6213
65,resident,intruder,investigation,6214,6331
65,resident,intruder,none,6332,7263
65,resident,intruder,investigation,7264,7409
66,intruder,resident,none,0,7023
66,resident,intruder,none,0,0
66,resident,intruder,investigation,1,3
66,resident,intruder,none,4,45
66,resident,intruder,investigation,46,622
66,resident,intruder,none,623,654
66,resident,intruder,investigation,655,722
66,resident,intruder,none,723,770
66,resident,intruder,investigation,771,921
66,resident,intruder,none,922,1012
66,resident,intruder,investigation,1013,1661
66,resident,intruder,none,1662,1736
66,resident,intruder,investigation,1737,1865
66,resident,intruder,none,1866,1910
66,resident,intruder,investigation,1911,2012
66,resident,intruder,none,2013,2077
66,resident,intruder,investigation,2078,2087
66,resident,intruder,none,2088,2165
66,resident,intruder,investigation,2166,2180
66,resident,intruder,none,2181,2297
66,resident,intruder,investigation,2298,2309
66,resident,intruder,none,2310,2453
66,resident,intruder,investigation,2454,2534
66,resident,intruder,none,2535,2704
66,resident,intruder,investigation,2705,2711
66,resident,intruder,none,2712,2899
66,resident,intruder,investigation,2900,3098
66,resident,intruder,none,3099,3128
66,resident,intruder,investigation,3129,3137
66,resident,intruder,none,3138,3335
66,resident,intruder,investigation,3336,3345
66,resident,intruder,none,3346,3484
66,resident,intruder,investigation,3485,3505
66,resident,intruder,none,3506,3531
66,resident,intruder,investigation,3532,3585
66,resident,intruder,none,3586,3725
66,resident,intruder,investigation,3726,3745
66,resident,intruder,none,3746,3960
66,resident,intruder,investigation,3961,4053
66,resident,intruder,none,4054,4240
66,resident,intruder,investigation,4241,4277
66,resident,intruder,none,4278,4571
66,resident,intruder,investigation,4572,4588
66,resident,intruder,none,4589,4810
66,resident,intruder,investigation,4811,4856
66,resident,intruder,none,4857,4889
66,resident,intruder,investigation,4890,5176
66,resident,intruder,none,5177,5203
66,resident,intruder,investigation,5204,5226
66,resident,intruder,none,5227,5282
66,resident,intruder,investigation,5283,5383
66,resident,intruder,none,5384,5431
66,resident,intruder,investigation,5432,5442
66,resident,intruder,none,5443,5572
66,resident,intruder,investigation,5573,5586
66,resident,intruder,none,5587,5937
66,resident,intruder,investigation,5938,6110
66,resident,intruder,none,6111,6201
66,resident,intruder,investigation,6202,6358
66,resident,intruder,none,6359,6451
66,resident,intruder,investigation,6452,6461
66,resident,intruder,none,6462,6492
66,resident,intruder,investigation,6493,6642
66,resident,intruder,none,6643,6672
66,resident,intruder,investigation,6673,6701
66,resident,intruder,none,6702,6826
66,resident,intruder,investigation,6827,6861
66,resident,intruder,none,6862,7023
67,intruder,resident,none,0,9837
67,resident,intruder,none,0,61
67,resident,intruder,investigation,62,1051
67,resident,intruder,none,1052,1072
67,resident,intruder,investigation,1073,1083
67,resident,intruder,none,1084,1140
67,resident,intruder,investigation,1141,1395
67,resident,intruder,none,1396,1454
67,resident,intruder,investigation,1455,1514
67,resident,intruder,none,1515,1647
67,resident,intruder,investigation,1648,1764
67,resident,intruder,none,1765,1919
67,resident,intruder,investigation,1920,1965
67,resident,intruder,none,1966,2037
67,resident,intruder,investigation,2038,2067
67,resident,intruder,none,2068,2183
67,resident,intruder,investigation,2184,2496
67,resident,intruder,none,2497,2557
67,resident,intruder,investigation,2558,2569
67,resident,intruder,none,2570,2621
67,resident,intruder,investigation,2622,2636
67,resident,intruder,none,2637,2727
67,resident,intruder,investigation,2728,2814
67,resident,intruder,none,2815,2846
67,resident,intruder,investigation,2847,2914
67,resident,intruder,none,2915,2985
67,resident,intruder,investigation,2986,3000
67,resident,intruder,none,3001,3076
67,resident,intruder,investigation,3077,3167
67,resident,intruder,none,3168,3737
67,resident,intruder,investigation,3738,4185
67,resident,intruder,none,4186,4285
67,resident,intruder,investigation,4286,4366
67,resident,intruder,none,4367,4583
67,resident,intruder,investigation,4584,4633
67,resident,intruder,none,4634,4742
67,resident,intruder,investigation,4743,5289
67,resident,intruder,mount,5290,5326
67,resident,intruder,investigation,5327,5779
67,resident,intruder,none,5780,5825
67,resident,intruder,investigation,5826,5856
67,resident,intruder,none,5857,5938
67,resident,intruder,investigation,5939,5967
67,resident,intruder,none,5968,6074
67,resident,intruder,investigation,6075,6381
67,resident,intruder,mount,6382,6389
67,resident,intruder,investigation,6390,6604
67,resident,intruder,none,6605,6833
67,resident,intruder,investigation,6834,6902
67,resident,intruder,none,6903,7153
67,resident,intruder,investigation,7154,7332
67,resident,intruder,none,7333,7369
67,resident,intruder,investigation,7370,7464
67,resident,intruder,none,7465,7647
67,resident,intruder,investigation,7648,8683
67,resident,intruder,none,8684,8740
67,resident,intruder,investigation,8741,8889
67,resident,intruder,none,8890,8933
67,resident,intruder,investigation,8934,9340
67,resident,intruder,none,9341,9420
67,resident,intruder,investigation,9421,9807
67,resident,intruder,none,9808,9837
68,intruder,resident,none,0,11430
68,resident,intruder,none,0,0
68,resident,intruder,investigation,1,85
68,resident,intruder,none,86,99
68,resident,intruder,investigation,100,167
68,resident,intruder,none,168,178
68,resident,intruder,investigation,179,282
68,resident,intruder,none,283,292
68,resident,intruder,investigation,293,347
68,resident,intruder,none,348,449
68,resident,intruder,investigation,450,502
68,resident,intruder,none,503,699
68,resident,intruder,investigation,700,1018
68,resident,intruder,none,1019,1042
68,resident,intruder,investigation,1043,1123
68,resident,intruder,none,1124,1196
68,resident,intruder,investigation,1197,1301
68,resident,intruder,none,1302,1323
68,resident,intruder,investigation,1324,1352
68,resident,intruder,none,1353,1670
68,resident,intruder,investigation,1671,1698
68,resident,intruder,none,1699,1968
68,resident,intruder,investigation,1969,2131
68,resident,intruder,none,2132,2151
68,resident,intruder,investigation,2152,2257
68,resident,intruder,none,2258,2309
68,resident,intruder,investigation,2310,2317
68,resident,intruder,none,2318,2363
68,resident,intruder,investigation,2364,2573
68,resident,intruder,none,2574,2584
68,resident,intruder,investigation,2585,2731
68,resident,intruder,none,2732,2799
68,resident,intruder,investigation,2800,2803
68,resident,intruder,none,2804,2931
68,resident,intruder,investigation,2932,2945
68,resident,intruder,none,2946,3044
68,resident,intruder,investigation,3045,3067
68,resident,intruder,none,3068,3114
68,resident,intruder,investigation,3115,3139
68,resident,intruder,none,3140,3729
68,resident,intruder,investigation,3730,3736
68,resident,intruder,none,3737,3875
68,resident,intruder,investigation,3876,3891
68,resident,intruder,none,3892,4297
68,resident,intruder,investigation,4298,4305
68,resident,intruder,none,4306,4308
68,resident,intruder,investigation,4309,4339
68,resident,intruder,none,4340,4345
68,resident,intruder,investigation,4346,4354
68,resident,intruder,none,4355,4526
68,resident,intruder,investigation,4527,4536
68,resident,intruder,none,4537,4609
68,resident,intruder,investigation,4610,4618
68,resident,intruder,none,4619,4684
68,resident,intruder,investigation,4685,4711
68,resident,intruder,none,4712,5059
68,resident,intruder,investigation,5060,5065
68,resident,intruder,none,5066,5092
68,resident,intruder,investigation,5093,5096
68,resident,intruder,none,5097,5117
68,resident,intruder,investigation,5118,5131
68,resident,intruder,none,5132,5180
68,resident,intruder,investigation,5181,5387
68,resident,intruder,none,5388,5529
68,resident,intruder,investigation,5530,5569
68,resident,intruder,none,5570,5590
68,resident,intruder,investigation,5591,5605
68,resident,intruder,none,5606,5644
68,resident,intruder,investigation,5645,5656
68,resident,intruder,none,5657,5681
68,resident,intruder,investigation,5682,5690
68,resident,intruder,none,5691,5777
68,resident,intruder,investigation,5778,5783
68,resident,intruder,none,5784,6539
68,resident,intruder,investigation,6540,6557
68,resident,intruder,none,6558,6603
68,resident,intruder,investigation,6604,6631
68,resident,intruder,none,6632,6774
68,resident,intruder,investigation,6775,6783
68,resident,intruder,none,6784,6794
68,resident,intruder,investigation,6795,6923
68,resident,intruder,none,6924,6967
68,resident,intruder,investigation,6968,7016
68,resident,intruder,none,7017,7131
68,resident,intruder,investigation,7132,7303
68,resident,intruder,none,7304,7351
68,resident,intruder,investigation,7352,7594
68,resident,intruder,none,7595,7647
68,resident,intruder,investigation,7648,7820
68,resident,intruder,none,7821,7851
68,resident,intruder,investigation,7852,8377
68,resident,intruder,none,8378,8439
68,resident,intruder,investigation,8440,8854
68,resident,intruder,none,8855,8864
68,resident,intruder,investigation,8865,8917
68,resident,intruder,none,8918,8996
68,resident,intruder,investigation,8997,9002
68,resident,intruder,none,9003,9209
68,resident,intruder,investigation,9210,9255
68,resident,intruder,none,9256,9394
68,resident,intruder,investigation,9395,9414
68,resident,intruder,none,9415,9478
68,resident,intruder,investigation,9479,9488
68,resident,intruder,none,9489,9539
68,resident,intruder,investigation,9540,9545
68,resident,intruder,none,9546,9814
68,resident,intruder,investigation,9815,9831
68,resident,intruder,none,9832,9962
68,resident,intruder,investigation,9963,9985
68,resident,intruder,none,9986,10091
68,resident,intruder,investigation,10092,10111
68,resident,intruder,none,10112,10679
68,resident,intruder,investigation,10680,10741
68,resident,intruder,none,10742,10763
68,resident,intruder,investigation,10764,10779
68,resident,intruder,none,10780,10915
68,resident,intruder,investigation,10916,11011
68,resident,intruder,none,11012,11021
68,resident,intruder,investigation,11022,11040
68,resident,intruder,none,11041,11064
68,resident,intruder,investigation,11065,11081
68,resident,intruder,none,11082,11101
68,resident,intruder,investigation,11102,11209
68,resident,intruder,none,11210,11286
68,resident,intruder,investigation,11287,11298
68,resident,intruder,none,11299,11329
68,resident,intruder,investigation,11330,11430
69,intruder,resident,none,0,12536
69,resident,intruder,none,0,827
69,resident,intruder,investigation,828,1258
69,resident,intruder,none,1259,1287
69,resident,intruder,investigation,1288,1288
69,resident,intruder,none,1289,1532
69,resident,intruder,investigation,1533,1615
69,resident,intruder,none,1616,1652
69,resident,intruder,investigation,1653,1668
69,resident,intruder,none,1669,1741
69,resident,intruder,investigation,1742,1785
69,resident,intruder,none,1786,1794
69,resident,intruder,investigation,1795,1824
69,resident,intruder,none,1825,1837
69,resident,intruder,investigation,1838,1902
69,resident,intruder,none,1903,1981
69,resident,intruder,investigation,1982,2014
69,resident,intruder,none,2015,2072
69,resident,intruder,investigation,2073,2127
69,resident,intruder,none,2128,2149
69,resident,intruder,investigation,2150,2213
69,resident,intruder,none,2214,2260
69,resident,intruder,investigation,2261,2291
69,resident,intruder,none,2292,2345
69,resident,intruder,investigation,2346,2351
69,resident,intruder,none,2352,2390
69,resident,intruder,investigation,2391,2456
69,resident,intruder,none,2457,2668
69,resident,intruder,investigation,2669,2724
69,resident,intruder,none,2725,2954
69,resident,intruder,investigation,2955,2970
69,resident,intruder,none,2971,3014
69,resident,intruder,investigation,3015,3081
69,resident,intruder,none,3082,3127
69,resident,intruder,investigation,3128,3301
69,resident,intruder,none,3302,3342
69,resident,intruder,investigation,3343,3400
69,resident,intruder,none,3401,3538
69,resident,intruder,investigation,3539,3548
69,resident,intruder,none,3549,3560
69,resident,intruder,investigation,3561,3604
69,resident,intruder,none,3605,4136
69,resident,intruder,investigation,4137,4204
69,resident,intruder,none,4205,4468
69,resident,intruder,investigation,4469,4562
69,resident,intruder,none,4563,4588
69,resident,intruder,investigation,4589,4593
69,resident,intruder,mount,4594,4627
69,resident,intruder,investigation,4628,4664
69,resident,intruder,mount,4665,4683
69,resident,intruder,investigation,4684,4696
69,resident,intruder,none,4697,4717
69,resident,intruder,investigation,4718,4799
69,resident,intruder,mount,4800,4819
69,resident,intruder,investigation,4820,4863
69,resident,intruder,attack,4864,4922
69,resident,intruder,none,4923,5020
69,resident,intruder,investigation,5021,5028
69,resident,intruder,none,5029,5063
69,resident,intruder,investigation,5064,5081
69,resident,intruder,attack,5082,5143
69,resident,intruder,mount,5144,5159
69,resident,intruder,investigation,5160,5172
69,resident,intruder,none,5173,5179
69,resident,intruder,investigation,5180,5209
69,resident,intruder,mount,5210,5234
69,resident,intruder,attack,5235,5321
69,resident,intruder,investigation,5322,5358
69,resident,intruder,none,5359,5393
69,resident,intruder,investigation,5394,5416
69,resident,intruder,attack,5417,5453
69,resident,intruder,investigation,5454,5465
69,resident,intruder,attack,5466,5483
69,resident,intruder,investigation,5484,5526
69,resident,intruder,none,5527,5557
69,resident,intruder,investigation,5558,5603
69,resident,intruder,attack,5604,5608
